matchLinkId;teamAId;teamBId;kefs
2323336;9062;8481;[[3.3, 1.3], [3.71, 1.28], [3.32, 1.31], [3.32, 1.31], [4.0, 1.21], [3.28, 1.29], [3.66, 1.27], [3.93, 1.15], [3.99, 1.21], [3.35, 1.28], [4.33, 1.2]]
2323329;9099;7870;[[1.2, 4.06], [1.24, 4.04], [1.2, 4.06], [1.21, 4.1], [1.21, 4.0], [1.19, 4.03], [1.23, 3.76], [1.15, 3.9], [1.23, 3.81], [1.22, 3.8], [1.2, 4.33]]
2323308;7472;8850;[[1.15, 4.7], [1.06, 7.28], [1.05, 10.5], [1.01, 17.0], [1.14, 26.0]]
2323337;6978;7299;[[1.4, 2.76], [1.41, 2.93], [1.42, 2.79], [1.42, 2.79], [1.4, 2.8], [1.4, 2.75], [1.4, 2.88], [1.39, 2.61], [1.41, 2.73], [1.45, 2.55], [1.4, 2.75]]
2323338;6896;8263;[[2.4, 1.52], [2.4, 1.58], [2.4, 1.52], [2.42, 1.53], [2.25, 1.59], [2.39, 1.51], [2.41, 1.55], [2.61, 1.39], [2.16, 1.63], [2.3, 1.55], [2.25, 1.57]]
2323351;9163;8885;[[3.42, 1.28], [2.72, 1.36], [2.66, 1.37], [2.91, 1.36], [3.1, 1.32], [3.25, 1.33]]
2323349;8902;8574;[[2.24, 1.6], [2.59, 1.4], [2.62, 1.39], [2.48, 1.48], [2.75, 1.4], [2.75, 1.4]]
2323339;9014;5479;[[2.09, 1.66], [2.16, 1.7], [2.09, 1.66], [2.13, 1.69], [2.09, 1.66], [2.21, 1.65], [2.4, 1.47], [2.39, 1.52], [2.2, 1.6], [2.0, 1.72]]
2323347;8825;9127;[[1.33, 3.14], [1.31, 2.89], [1.3, 2.91], [1.28, 3.4], [1.3, 3.2], [1.3, 3.4]]
2323350;8728;8051;[[1.31, 3.22], [1.29, 3.3], [1.26, 3.6], [1.26, 3.1], [1.25, 3.64], [1.3, 3.2], [1.3, 3.4]]
2323340;5479;9053;[[1.45, 2.56], [1.4, 3.0], [1.45, 2.56], [1.48, 2.61], [1.45, 2.56], [1.43, 2.6], [1.4, 2.59], [1.29, 3.33], [1.45, 2.55], [1.4, 2.75]]
2323355;9103;8602;[[2.79, 1.33], [2.55, 1.52], [2.6, 1.48]]
2323341;6792;8880;[[3.22, 1.3], [3.56, 1.3], [3.22, 1.3], [3.28, 1.32], [3.22, 1.3], [3.01, 1.37], [3.44, 1.21], [3.02, 1.34], [2.95, 1.35], [3.4, 1.3]]
2323129;9037;6673;[[2.53, 1.51], [2.9, 1.42], [2.55, 1.52], [2.54, 1.51], [2.5, 1.47], [2.53, 1.51], [2.92, 1.4], [2.58, 1.4], [3.02, 1.34], [2.75, 1.4], [2.62, 1.44]]
2323130;6211;6651;[[2.32, 1.59], [2.31, 1.62], [2.34, 1.61], [2.33, 1.6], [2.3, 1.56], [2.32, 1.59], [2.33, 1.54], [2.23, 1.55], [2.22, 1.6], [2.2, 1.6], [2.2, 1.61]]
2323318;8008;6468;[[1.19, 4.16], [1.14, 5.77], [1.2, 4.2], [1.2, 4.2], [1.17, 4.4], [1.18, 4.12], [1.2, 4.02], [1.1, 4.5], [1.1, 5.8], [1.22, 3.8], [1.16, 4.5]]
2323319;8434;9116;[[1.3, 3.25], [1.32, 3.39], [1.3, 3.25], [1.32, 3.31], [1.27, 3.4], [1.3, 3.25], [1.24, 3.21], [1.27, 3.48], [1.25, 3.55], [1.14, 5.0]]
2323131;5310;7533;[[2.27, 1.61], [2.54, 1.52], [2.27, 1.61], [2.28, 1.62], [2.25, 1.59], [2.27, 1.61], [2.58, 1.54], [2.59, 1.4], [2.38, 1.52], [2.2, 1.55], [2.2, 1.61]]
2323132;8120;6902;[[2.38, 1.56], [2.52, 1.53], [2.38, 1.56], [2.39, 1.57], [2.35, 1.51], [2.38, 1.56], [2.53, 1.56], [2.37, 1.48], [2.13, 1.65], [2.2, 1.55], [2.25, 1.57]]
2323320;8008;5290;[[1.05, 9.97], [1.08, 7.0], [1.09, 7.1], [1.06, 5.14], [1.07, 6.82], [1.08, 6.5], [1.08, 7.0]]
2323321;7517;8536;[[1.05, 7.7], [1.06, 9.02], [1.05, 7.7], [1.07, 7.85], [1.04, 9.0], [1.05, 7.7], [1.07, 7.7], [1.03, 6.05], [1.04, 8.54], [1.07, 7.0], [1.1, 6.5]]
2323322;9123;5607;[[2.97, 1.35], [3.94, 1.25], [2.97, 1.35], [3.02, 1.37], [3.6, 1.25], [2.97, 1.35], [3.42, 1.3], [3.2, 1.25], [3.57, 1.25], [3.55, 1.25], [5.5, 1.12]]
2323323;8536;8436;[[1.83, 1.87], [1.68, 2.21], [1.83, 1.87], [1.87, 1.91], [1.83, 1.87], [1.58, 2.18], [1.61, 2.19], [1.7, 2.05], [1.61, 2.2]]
2323133;5378;4608;[[3.77, 1.26], [4.04, 1.25], [3.77, 1.26], [3.78, 1.26], [3.7, 1.25], [3.77, 1.26], [3.46, 1.33], [3.37, 1.22], [3.87, 1.22], [3.5, 1.22], [3.75, 1.25]]
2323134;4411;4863;[[1.38, 2.97], [1.44, 2.81], [1.38, 2.97], [1.39, 2.98], [1.37, 2.9], [1.38, 2.97], [1.46, 2.85], [1.34, 2.78], [1.44, 2.63], [1.36, 2.7], [1.4, 2.75]]
2323369;6134;8582;[[1.28, 3.05], [1.27, 3.48]]
2323370;6978;8504;[[1.33, 2.82], [1.31, 3.2]]
2323371;4674;8637;[[1.59, 2.16], [1.59, 2.23]]
2323372;6118;8846;[[1.28, 3.04]]
2323374;8481;8444;[[1.01, 7.0]]
2323375;6343;7000;[[1.28, 3.0]]
2323376;4501;7959;[[1.07, 5.0]]
2323136;8068;4494;[[2.72, 1.44], [3.0, 1.4], [2.74, 1.46], [2.73, 1.45], [3.0, 1.34], [2.72, 1.44], [3.13, 1.39], [3.16, 1.25], [3.16, 1.32], [2.7, 1.36], [2.75, 1.4]]
2323353;7718;7331;[[1.57, 2.28], [1.67, 2.22], [1.57, 2.28], [1.59, 2.3], [1.56, 2.3], [1.56, 2.27], [1.53, 2.47], [1.52, 2.28], [1.51, 2.41], [1.6, 2.2], [1.57, 2.25]]
2323135;6137;5973;[[2.17, 1.67], [2.07, 1.76], [2.17, 1.67], [2.18, 1.68], [2.05, 1.71], [2.17, 1.67], [2.01, 1.85], [2.0, 1.71], [2.02, 1.72], [2.0, 1.65], [2.1, 1.66]]
2323384;4674;6978;[[2.0, 1.71]]
2323385;8513;6118;[[1.98, 1.73]]
2323387;8504;8481;[[2.83, 1.32]]
2323306;8297;8728;[[1.22, 4.37], [1.2, 4.25], [1.26, 3.86], [1.14, 4.0], [1.2, 4.1], [1.2, 4.0], [1.2, 4.33]]
2323360;8121;9166;[[1.43, 2.68], [1.39, 2.78], [1.36, 2.7], [1.38, 2.8], [1.4, 2.75], [1.4, 2.75]]
2323377;5422;9160;[[1.46, 2.74], [1.52, 2.48], [1.48, 2.36], [1.46, 2.55], [1.4, 2.75], [1.4, 2.75]]
2323343;9111;9053;[[2.46, 1.48], [3.03, 1.39], [2.46, 1.48], [2.51, 1.51], [2.46, 1.48], [2.92, 1.39], [2.7, 1.36], [2.85, 1.38], [2.75, 1.4], [2.5, 1.5]]
2323378;8874;9074;[[1.2, 3.5], [1.19, 4.24], [1.34, 3.27], [1.3, 3.4], [1.22, 3.22]]
2323379;8623;8815;[[1.49, 2.63], [1.59, 2.32], [1.48, 2.38], [1.68, 2.07], [1.45, 2.55], [1.5, 2.5]]
2323380;7217;9091;[[1.57, 2.42], [1.55, 2.41], [1.47, 2.39], [1.5, 2.44], [1.5, 2.4], [1.5, 2.5]]
2323344;5158;9160;[[1.84, 1.86], [1.66, 2.23], [1.84, 1.86], [1.88, 1.9], [1.8, 1.94], [1.84, 1.86], [1.67, 2.17], [1.56, 2.22], [1.79, 1.94], [1.65, 2.1], [1.66, 2.1]]
2323140;6673;5310;[[2.34, 1.61], [2.25, 1.59], [2.55, 1.56], [2.46, 1.44], [2.48, 1.54], [2.3, 1.55], [2.37, 1.53]]
2323141;4863;6902;[[2.95, 1.41], [2.8, 1.4], [2.98, 1.44], [2.67, 1.37], [2.93, 1.4], [3.1, 1.32], [2.75, 1.4]]
2323243;8668;6010;[[1.5, 2.43], [1.58, 2.4], [1.5, 2.44], [1.52, 2.46], [1.56, 2.3], [1.5, 2.43], [1.48, 2.6], [1.4, 2.59], [1.45, 2.59], [1.55, 2.3], [1.57, 2.25]]
2323324;6468;7517;[[5.4, 1.15], [5.25, 1.12], [4.66, 1.09], [4.67, 1.09], [6.11, 1.09], [5.25, 1.12], [7.0, 1.08]]
2323325;7212;8434;[[1.51, 2.59], [1.5, 2.45], [1.42, 2.52], [1.45, 2.59], [1.5, 2.4], [1.5, 2.5]]
2323327;8436;8833;[[1.71, 2.0], [1.64, 2.15], [1.65, 2.1], [1.72, 2.0], [1.66, 2.23]]
2323326;8435;7212;[[2.32, 1.62], [2.7, 1.42], [2.76, 1.43], [2.62, 1.39], [2.48, 1.48], [2.75, 1.4], [2.75, 1.4]]
2323142;6211;5378;[[1.86, 1.95], [1.77, 1.94], [1.81, 2.09], [1.73, 1.98], [1.77, 2.06], [1.75, 1.95], [1.72, 2.0]]
2323143;4411;7533;[[1.92, 1.89], [1.74, 2.0], [1.86, 1.96], [1.82, 1.89], [1.91, 1.89], [1.85, 1.85], [1.83, 1.83]]
2323144;4494;4608;[[2.23, 1.63], [2.39, 1.58], [2.23, 1.63], [2.25, 1.59], [2.21, 1.62], [2.36, 1.64], [2.17, 1.59], [2.4, 1.57], [2.2, 1.6], [2.25, 1.57]]
2323145;8120;5973;[[3.82, 1.25], [3.97, 1.25], [3.82, 1.25], [3.9, 1.22], [3.78, 1.24], [3.98, 1.28], [3.55, 1.19], [3.97, 1.25], [3.5, 1.22], [4.0, 1.22]]
2323309;7187;7020;[[7.79, 2.18], [2.99, 1.4], [7.79, 2.18], [5.56, 2.03], [9.0, 1.89], [5.46, 1.99], [7.0, 2.17], [2.85, 1.38], [6.7, 2.2], [5.5, 1.12]]
2323389;8847;8723;[[1.39, 2.78], [1.52, 2.55], [1.39, 2.78], [1.4, 2.8], [1.39, 2.8], [1.35, 2.74], [1.4, 2.75], [1.4, 2.75], [1.4, 2.75]]
2323401;6762;8992;[[1.92, 1.8], [1.9, 1.9], [1.92, 1.8], [1.86, 1.86], [1.88, 1.84], [1.81, 1.9], [1.85, 1.86], [1.8, 1.9], [1.83, 1.83]]
2323398;9062;7856;[[2.23, 1.6], [2.23, 1.66], [2.23, 1.6], [2.2, 1.59], [2.23, 1.6], [2.32, 1.59], [2.2, 1.57], [2.16, 1.63], [2.2, 1.6], [2.2, 1.61]]
2323402;6762;6652;[[1.5, 2.45], [1.4, 2.98], [1.5, 2.45], [1.46, 2.55], [1.37, 2.7], [1.36, 2.7], [1.5, 2.44], [1.45, 2.55], [1.5, 2.5]]
2323399;8248;7331;[[1.9, 1.82], [2.01, 1.81], [1.9, 1.82], [1.94, 1.76], [1.9, 1.82], [2.08, 1.73], [2.02, 1.69], [1.96, 1.76], [1.95, 1.75], [2.1, 1.66]]
2323403;7187;7870;[[1.17, 4.54], [1.22, 4.37], [1.17, 4.54], [1.16, 4.75], [1.16, 3.9], [1.15, 3.96], [1.2, 4.13], [1.22, 3.8], [1.2, 4.33]]
2323311;5009;4688;[[10.3, 2.36], [3.22, 1.35], [10.3, 2.36], [11.5, 1.71], [9.4, 2.54], [3.57, 1.25], [8.9, 2.45], [6.5, 1.1]]
2323400;8248;8020;[[1.45, 2.6], [1.45, 2.79], [1.45, 2.6], [1.52, 2.4], [1.45, 2.6], [1.33, 2.61], [1.3, 2.95], [1.42, 2.69], [1.5, 2.4], [1.5, 2.5]]
2323404;6652;6959;[[2.45, 1.5], [3.04, 1.39], [2.45, 1.5], [2.75, 1.4], [2.71, 1.37], [2.71, 1.36], [2.25, 1.58], [2.4, 1.5], [2.5, 1.5]]
2323425;8513;8846;[[1.39, 2.62], [1.45, 2.55]]
2323426;4674;8481;[[2.88, 1.31], [2.49, 1.47]]
2323427;6134;7000;[[1.2, 3.5], [1.25, 3.55]]
2323428;6118;8637;[[1.65, 2.1]]
2323356;8885;8574;[[1.72, 2.13], [2.02, 1.71], [1.73, 1.98], [2.04, 1.69], [1.9, 1.8], [1.72, 2.0]]
2323348;6799;8989;[[1.58, 2.27], [1.59, 2.23], [1.53, 2.27], [1.61, 2.2], [1.55, 2.3], [1.57, 2.25]]
2323358;8728;7830;[[1.96, 1.86], [1.72, 2.0], [2.1, 1.64], [1.73, 1.98], [2.0, 1.72], [2.1, 1.66]]
2323432;9038;8431;[[2.7, 1.42], [2.92, 1.41], [2.7, 1.42], [2.99, 1.38], [2.76, 1.34], [3.26, 1.29], [2.75, 1.4]]
2323357;9163;8902;[[5.35, 1.16], [5.65, 1.11], [4.23, 1.12], [5.54, 1.11], [4.75, 1.15], [5.5, 1.12]]
2323345;8602;5158;[[2.91, 1.37], [2.58, 1.51], [2.91, 1.37], [2.5, 1.47], [2.92, 1.39], [2.72, 1.35], [2.89, 1.36], [2.75, 1.4], [2.62, 1.44]]
2323434;5422;6335;[[1.07, 8.31], [1.11, 6.35], [1.05, 8.0], [1.16, 4.5], [1.11, 6.35], [1.1, 6.09], [1.07, 7.04], [1.1, 4.5], [1.07, 7.04], [1.09, 5.43]]
2323435;7217;9053;[[2.77, 1.4], [2.63, 1.5], [2.77, 1.4], [2.64, 1.47], [2.49, 1.43], [2.84, 1.37], [2.5, 1.5]]
2323436;8253;9103;[[1.75, 1.99], [1.9, 1.91], [1.75, 1.99], [1.75, 2.05], [1.71, 2.0], [1.7, 2.02], [1.72, 2.0]]
2323437;8815;9074;[[1.39, 2.81], [1.37, 3.13], [1.39, 2.81], [1.36, 3.05], [1.33, 2.81], [1.3, 3.2], [1.4, 2.75]]
2323438;9160;8744;[[1.74, 2.0], [1.74, 2.11], [1.74, 2.0], [1.75, 2.04], [1.72, 2.0], [1.91, 1.79], [1.66, 2.1]]
2323346;9014;8880;[[2.19, 1.6], [2.11, 1.74], [2.19, 1.6], [2.0, 1.74], [1.96, 1.82], [1.92, 1.78], [2.29, 1.55], [1.9, 1.8], [2.0, 1.72]]
2323152;8120;4608;[[3.02, 1.37], [3.57, 1.3], [3.02, 1.37], [3.35, 1.29], [3.0, 1.36], [3.56, 1.33], [3.12, 1.26], [3.71, 1.28], [3.0, 1.3], [3.0, 1.36]]
2323153;6211;6673;[[2.18, 1.65], [2.32, 1.62], [2.18, 1.65], [2.35, 1.54], [2.37, 1.54], [2.28, 1.69], [2.15, 1.6], [2.52, 1.52], [2.2, 1.55], [2.5, 1.5]]
2323154;7533;6902;[[1.43, 2.76], [1.54, 2.5], [1.43, 2.76], [1.51, 2.4], [1.42, 2.73], [1.53, 2.64], [1.47, 2.39], [1.4, 2.93], [1.45, 2.37], [1.57, 2.25]]
2323361;5310;8589;[[1.08, 6.86], [1.1, 6.83], [1.08, 6.86], [1.1, 6.0], [1.08, 6.88], [1.06, 7.7], [1.03, 5.8], [1.06, 7.53], [1.11, 5.0], [1.1, 6.5]]
2323362;8120;6668;[[1.07, 7.0], [1.08, 7.93], [1.07, 7.0], [1.05, 8.0], [1.08, 7.05], [1.05, 8.1], [1.03, 5.97], [1.05, 7.88], [1.07, 7.0], [1.1, 6.5]]
2323363;5988;7427;[[1.3, 3.25], [1.29, 3.6], [1.3, 3.25], [1.25, 3.75], [1.31, 3.26], [1.15, 3.87], [1.21, 4.03], [1.25, 3.55], [1.22, 4.0]]
2323364;7020;8305;[[1.07, 4.96], [1.09, 7.52], [1.08, 6.5], [1.06, 8.0], [1.08, 7.0]]
2323439;6134;8481;[[1.85, 1.85], [1.72, 2.13], [1.85, 1.85], [1.87, 1.87], [1.67, 2.06], [1.63, 2.11], [1.72, 2.02], [1.7, 2.05], [1.72, 2.0]]
2323429;6417;6419;[[1.26, 3.12], [1.4, 2.72]]
2323223;6855;7106;[[1.54, 2.33], [1.55, 2.46], [1.54, 2.33], [1.79, 1.96], [2.45, 1.5], [1.54, 2.33], [1.57, 2.53], [1.53, 2.27], [1.47, 2.52], [1.5, 2.4], [1.57, 2.25]]
2323365;7898;8772;[[1.17, 4.61], [1.22, 4.35], [1.17, 4.61], [1.13, 5.2], [1.1, 4.48], [1.13, 5.27], [1.2, 2.0], [1.14, 5.0]]
2323366;7489;8847;[[1.96, 1.77], [1.89, 1.92], [1.96, 1.77], [1.76, 1.94], [1.97, 1.78], [1.96, 1.77], [1.83, 1.88], [1.98, 1.75], [1.9, 1.8], [1.72, 2.0]]
2323367;8135;9118;[[1.33, 3.07], [1.38, 3.05], [1.33, 3.07], [1.29, 3.2], [1.34, 3.08], [1.34, 3.01], [1.29, 2.96], [1.34, 3.01], [1.4, 2.75], [1.3, 3.4]]
2323368;7969;9120;[[1.55, 2.33], [1.52, 2.55], [1.55, 2.33], [1.5, 2.45], [1.52, 2.42], [1.61, 2.21], [1.64, 2.09], [1.66, 2.11], [1.6, 2.0], [1.57, 2.25]]
2323430;6420;6417;[[1.95, 1.75]]
2323224;6615;7157;[[1.31, 3.16], [1.35, 3.25], [1.33, 3.22], [1.3, 3.31], [3.1, 1.32], [1.31, 3.16], [1.35, 3.22], [1.29, 2.98], [1.61, 2.19], [1.33, 2.87], [1.33, 3.25]]
2323431;6418;6420;[[1.53, 2.27]]
2323221;7175;6290;[[1.53, 2.48], [1.64, 2.27], [1.53, 2.47], [1.74, 2.02], [2.15, 1.64], [1.5, 2.42], [1.49, 2.55], [1.52, 2.29], [1.54, 2.34], [1.55, 2.2], [1.61, 2.2]]
2322371;8728;9013;[[1.25, 3.63], [1.32, 3.42], [1.24, 3.61], [1.19, 4.32], [1.27, 3.5], [1.25, 3.63], [1.01, 14.5], [1.22, 3.39], [1.25, 3.57], [1.3, 3.2], [1.28, 3.5]]
2323225;7106;7175;[[2.77, 1.4], [2.76, 1.42], [2.8, 1.41], [2.75, 1.4], [2.77, 1.4], [3.15, 1.4], [2.67, 1.37], [2.91, 1.36], [2.7, 1.36], [2.75, 1.4]]
2322372;9013;8728;[[4.0, 1.2], [3.42, 1.32], [4.01, 1.2], [4.32, 1.19], [3.5, 1.27], [4.0, 1.2], [13.0, 1.01], [3.2, 1.25], [13.44, 1.0], [3.2, 1.3], [3.5, 1.28]]
2322373;8051;7653;[[2.66, 1.42], [2.7, 1.44], [2.5, 1.47], [2.66, 1.42], [3.04, 1.33], [2.87, 1.32], [3.26, 1.3], [2.95, 1.35], [2.5, 1.5]]
2323222;5929;5005;[[1.38, 2.98], [1.47, 2.7], [1.38, 2.98], [1.45, 2.64], [1.41, 2.7], [1.38, 2.98], [1.45, 2.93], [1.39, 2.61], [1.48, 2.49], [1.4, 2.6], [1.44, 2.62]]
2323442;6792;9038;[[2.35, 1.49]]
2323226;7157;5929;[[2.99, 1.38], [2.74, 1.46], [2.99, 1.38], [2.81, 1.42], [2.64, 1.43], [2.7, 1.36]]
2323269;8897;8668;[[8.79, 1.04], [5.67, 1.14], [8.79, 1.04], [4.74, 1.17], [6.93, 1.01], [6.44, 1.08], [8.0, 1.05], [7.0, 1.08]]
2323155;5973;6673;[[1.41, 2.59], [1.32, 3.4], [1.4, 2.63], [1.26, 3.5], [1.36, 2.75], [1.3, 3.58], [1.21, 3.41], [1.33, 3.09], [1.33, 2.87], [1.33, 3.25]]
2323270;9125;6010;[[2.77, 1.4], [3.13, 1.37], [2.77, 1.4], [3.26, 1.34], [2.8, 1.33], [2.72, 1.4], [3.2, 1.3], [2.75, 1.4]]
2323271;8536;5293;[[2.33, 1.55], [2.43, 1.57], [2.33, 1.55], [2.38, 1.57], [2.2, 1.57], [2.49, 1.47], [2.3, 1.55], [2.37, 1.53]]
2323188;7442;9139;[[1.57, 2.41], [1.56, 2.41], [1.44, 2.46], [1.55, 2.29], [1.6, 2.2], [1.72, 2.0]]
2323156;8068;7533;[[2.07, 1.73], [2.11, 1.74], [2.07, 1.73], [2.0, 1.74], [2.01, 1.75], [2.06, 1.79], [1.91, 1.8], [1.97, 1.83], [2.0, 1.65], [2.1, 1.66]]
2323189;7842;8763;[[1.57, 2.42], [1.65, 2.23], [1.47, 2.39], [1.5, 2.41], [1.6, 2.2], [1.61, 2.2]]
2323157;4494;4411;[[1.7, 2.1], [1.81, 2.02], [1.7, 2.1], [1.71, 2.05], [1.69, 2.09], [1.73, 2.06], [1.77, 1.93], [1.67, 2.21], [1.8, 1.85], [1.72, 2.0]]
2323465;7442;7842;[[2.7, 1.36], [3.2, 1.3], [2.68, 1.37]]
2323158;6137;4608;[[1.62, 2.23], [1.68, 2.2], [1.62, 2.23], [1.64, 2.15], [1.61, 2.22], [1.67, 2.08], [1.63, 2.1], [1.87, 1.93], [1.65, 2.1], [1.66, 2.1]]
2323228;6615;5005;[[1.3, 3.41], [1.31, 3.48], [1.32, 3.44], [1.27, 3.45], [1.29, 3.37], [1.32, 3.52], [1.29, 3.0], [1.25, 3.61], [1.3, 3.0], [1.25, 3.75]]
2323468;9120;9118;[[1.6, 2.15]]
2323469;6668;8847;[[2.75, 1.35]]
2323229;7106;6855;[[2.42, 1.55], [2.21, 1.68], [2.42, 1.55], [2.1, 1.67], [2.39, 1.53], [2.24, 1.67], [2.15, 1.6], [1.99, 1.74], [1.95, 1.72], [2.1, 1.66]]
2323230;5929;6615;[[2.19, 1.66], [2.2, 1.68], [2.19, 1.66], [2.05, 1.69], [2.17, 1.64], [2.09, 1.73], [2.17, 1.59], [2.29, 1.56], [2.1, 1.6], [2.2, 1.61]]
2323159;6673;7533;[[2.17, 1.67], [2.37, 1.59], [2.19, 1.68], [2.1, 1.67], [2.15, 1.73], [2.14, 1.64], [2.43, 1.46], [2.47, 1.54], [2.1, 1.6], [2.2, 1.61]]
2323492;4949;8515;[[1.37, 2.68], [1.4, 2.72], [1.63, 2.2], [1.61, 2.18]]
2323160;4494;4608;[[2.07, 1.73], [2.1, 1.75], [2.09, 1.75], [2.05, 1.71], [2.05, 1.72], [2.05, 1.71], [2.02, 1.7], [2.38, 1.58], [1.95, 1.72], [2.1, 1.66]]
2323478;6745;7169;[[1.86, 1.86], [1.57, 2.43], [1.7, 2.12], [1.59, 2.2], [1.74, 1.98], [1.64, 2.09], [1.59, 2.23], [1.57, 2.25], [1.53, 2.37]]
2323479;7144;4689;[[1.23, 3.81], [1.25, 3.87], [1.23, 3.81], [1.1, 4.58], [1.1, 4.49], [1.22, 3.92], [1.2, 4.33]]
2323480;4602;9062;[[1.67, 2.1], [1.68, 2.21], [1.69, 2.13], [1.5, 2.4], [1.67, 2.1], [1.62, 2.13], [1.56, 2.22], [1.61, 2.19], [1.57, 2.25]]
2323481;6978;5319;[[1.36, 3.08], [1.47, 2.7], [1.36, 3.08], [1.36, 3.08], [1.38, 2.65], [1.39, 2.6], [1.4, 2.78], [1.45, 2.55], [1.5, 2.5]]
2323482;4468;9099;[[2.22, 1.6], [2.43, 1.57], [2.25, 1.62], [2.1, 1.64], [2.33, 1.51], [2.35, 1.49], [2.29, 1.56], [2.2, 1.6], [2.2, 1.61]]
2323483;7701;8710;[[1.16, 5.31], [1.09, 4.7], [1.09, 4.68], [1.17, 4.49], [1.18, 4.25], [1.16, 4.5]]
2323485;8783;8769;[[3.63, 1.25], [4.67, 1.2], [3.68, 1.27], [3.63, 1.25], [3.82, 1.16], [3.91, 1.15], [4.09, 1.2], [3.8, 1.22], [4.33, 1.2]]
2323498;7701;9099;[[1.21, 3.45], [1.21, 4.03]]
2323501;8769;7434;[[1.5, 2.33], [1.56, 2.29], [1.42, 2.73], [1.41, 2.72], [1.41, 2.72]]
2323502;8120;8135;[[1.2, 4.17], [1.2, 4.65], [1.2, 4.17], [1.2, 4.18], [1.21, 3.44], [1.2, 3.5], [1.21, 4.03]]
2323503;7898;8589;[[1.53, 2.38], [1.56, 2.44], [1.53, 2.38], [1.53, 2.39], [1.37, 2.68], [1.36, 2.7], [1.44, 2.63]]
2323504;7969;7489;[[2.12, 1.66], [2.06, 1.78], [2.12, 1.66], [2.13, 1.67], [2.2, 1.58], [2.27, 1.53], [2.42, 1.51]]
2323505;8847;7427;[[1.52, 2.3], [1.64, 2.14], [1.64, 2.14]]
2323506;9118;8305;[[1.49, 2.35], [1.54, 2.35], [1.5, 2.34], [1.54, 2.35]]
2323507;5988;8772;[[1.21, 3.43], [1.31, 3.2], [1.22, 3.38], [1.31, 3.2]]
2323476;9022;7552;[[2.86, 1.32], [3.2, 1.3], [3.54, 1.3], [3.4, 1.3], [2.86, 1.32]]
2323477;8242;7668;[[3.54, 1.3], [3.03, 1.28], [3.06, 1.27], [3.55, 1.25], [3.55, 1.25], [3.75, 1.25]]
2323161;6673;4608;[[3.41, 1.3], [3.47, 1.31], [3.41, 1.3], [3.5, 1.26], [3.37, 1.29], [3.56, 1.29], [3.28, 1.23], [3.9, 1.26], [3.0, 1.3], [3.0, 1.36]]
2323232;7175;5929;[[2.45, 1.54], [2.46, 1.56], [2.47, 1.55], [2.45, 1.5], [2.42, 1.52], [2.55, 1.55], [2.34, 1.49], [2.57, 1.45], [2.3, 1.5], [2.37, 1.53]]
2323486;5422;5158;[[1.45, 2.61], [1.55, 2.47], [1.47, 2.65], [1.43, 2.51], [1.42, 2.51], [1.44, 2.63], [1.45, 2.55], [1.4, 2.75]]
2323493;7726;8999;[[1.15, 4.9], [1.11, 6.5], [1.16, 4.97], [1.09, 4.7], [1.09, 4.67], [1.11, 5.68], [1.14, 5.0]]
2323494;9174;9175;[[1.28, 3.0], [1.28, 3.33], [1.3, 3.31], [1.3, 2.93]]
2323496;9177;8880;[[2.91, 1.42], [2.59, 1.4], [2.6, 1.39], [2.89, 1.36], [2.75, 1.4], [2.75, 1.4]]
2323497;9176;9087;[[2.28, 1.64], [2.13, 1.63], [2.14, 1.61], [2.19, 1.6], [2.1, 1.65], [2.1, 1.66]]
2323495;9169;9170;[[1.18, 3.65], [1.25, 3.55], [1.19, 4.25], [1.21, 3.44]]
2323233;7157;5929;[[2.93, 1.39], [2.56, 1.52], [2.93, 1.39], [2.45, 1.5], [2.25, 1.51], [2.54, 1.41], [2.8, 1.39], [2.6, 1.4], [2.37, 1.53]]
2323518;5158;8880;[[1.2, 3.47], [1.21, 4.48]]
2323414;5290;7212;[[2.23, 1.66], [2.1, 1.67], [2.33, 1.58], [2.24, 1.55], [2.39, 1.52], [2.2, 1.6], [2.25, 1.57]]
2323517;8589;9099;[[3.05, 1.33], [3.28, 1.34], [3.05, 1.33], [3.2, 1.31], [2.46, 1.43], [2.73, 1.35], [2.8, 1.39], [3.1, 1.32], [2.62, 1.44]]
2323412;8120;8513;[[1.56, 2.33], [1.53, 2.52], [1.56, 2.33], [1.41, 2.7], [1.46, 2.44], [1.48, 2.36], [1.38, 2.84], [1.55, 2.3], [1.57, 2.25]]
2323508;8637;7144;[[2.07, 1.69], [2.14, 1.72], [2.07, 1.69], [2.1, 1.66], [2.2, 1.65], [2.12, 1.62], [2.21, 1.6], [2.2, 1.6], [2.25, 1.57]]
2323521;9173;9171;[[1.27, 3.06], [1.35, 2.95], [1.36, 2.96], [1.36, 3.0], [1.28, 3.04]]
2323522;9172;8442;[[2.1, 1.68], [1.95, 1.77], [1.96, 1.75], [2.32, 1.55], [2.1, 1.65], [1.83, 1.83]]
2322375;9104;8728;[[3.89, 1.21], [3.9, 1.21], [4.4, 1.17], [3.93, 1.21], [5.1, 1.16], [3.99, 1.14], [4.79, 1.15], [4.75, 1.15], [4.33, 1.2]]
2322376;8728;9104;[[1.21, 3.89], [1.21, 3.9], [1.17, 4.4], [1.21, 3.89], [1.14, 5.5], [1.14, 3.99], [1.05, 7.99], [1.15, 4.75], [1.2, 4.33]]
